Sample in Buffer,Sample in Window,TRIGGER,sysref,tx_ready,tx_data[127:0],rx_sync_0_OBUF,tx_sync_0_IBUF,rx_valid_1,locked,rst_204,rx_valid,rx_data[127:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
248,248,0,1,1,c6925181c6925182c6925183c6925184,0,1,0,1,0,0,00000000000000000000000000000000
249,249,0,1,1,c6925182c6925183c6925184c6925185,0,1,0,1,0,0,00000000000000000000000000000000
250,250,0,1,1,c6925183c6925184c6925185c6925186,0,1,0,1,0,0,00000000000000000000000000000000
251,251,0,1,1,c6925184c6925185c6925186c6925187,0,1,0,1,0,0,00000000000000000000000000000000
252,252,0,1,1,c6925185c6925186c6925187c6925188,0,1,0,1,0,0,00000000000000000000000000000000
253,253,0,1,1,c6925186c6925187c6925188c6925189,0,1,0,1,0,0,00000000000000000000000000000000
254,254,0,1,1,c6925187c6925188c6925189c692518a,0,1,0,1,0,0,00000000000000000000000000000000
255,255,0,1,1,c6925188c6925189c692518ac692518b,0,1,0,1,0,0,00000000000000000000000000000000
256,256,0,1,1,c6925189c692518ac692518bc692518c,0,1,0,1,0,0,00000000000000000000000000000000
257,257,0,1,1,c692518ac692518bc692518cc692518d,0,1,0,1,0,0,00000000000000000000000000000000
258,258,0,1,1,c692518bc692518cc692518dc692518e,0,1,0,1,0,0,00000000000000000000000000000000
259,259,0,1,1,c692518cc692518dc692518ec692518f,0,1,0,1,0,0,00000000000000000000000000000000
260,260,0,1,1,c692518dc692518ec692518fc6925190,0,1,0,1,0,0,00000000000000000000000000000000
261,261,0,1,1,c692518ec692518fc6925190c6925191,0,1,0,1,0,0,00000000000000000000000000000000
262,262,0,1,1,c692518fc6925190c6925191c6925192,0,1,0,1,0,0,00000000000000000000000000000000
263,263,0,1,1,c6925190c6925191c6925192c6925193,0,1,0,1,0,0,00000000000000000000000000000000
264,264,0,1,1,c6925191c6925192c6925193c6925194,0,1,0,1,0,0,00000000000000000000000000000000
265,265,0,1,1,c6925192c6925193c6925194c6925195,0,1,0,1,0,0,00000000000000000000000000000000
266,266,0,1,1,c6925193c6925194c6925195c6925196,0,1,0,1,0,0,00000000000000000000000000000000
267,267,0,1,1,c6925194c6925195c6925196c6925197,0,1,0,1,0,0,00000000000000000000000000000000
268,268,0,1,1,c6925195c6925196c6925197c6925198,0,1,0,1,0,0,00000000000000000000000000000000
269,269,0,1,1,c6925196c6925197c6925198c6925199,0,1,0,1,0,0,00000000000000000000000000000000
270,270,0,1,1,c6925197c6925198c6925199c692519a,0,1,0,1,0,0,00000000000000000000000000000000
271,271,0,1,1,c6925198c6925199c692519ac692519b,0,1,0,1,0,0,00000000000000000000000000000000
272,272,0,1,1,c6925199c692519ac692519bc692519c,0,1,0,1,0,0,00000000000000000000000000000000
273,273,0,1,1,c692519ac692519bc692519cc692519d,0,1,0,1,0,0,00000000000000000000000000000000
274,274,0,1,1,c692519bc692519cc692519dc692519e,0,1,0,1,0,0,00000000000000000000000000000000
275,275,0,1,1,c692519cc692519dc692519ec692519f,0,1,0,1,0,0,00000000000000000000000000000000
276,276,0,1,1,c692519dc692519ec692519fc69251a0,0,1,0,1,0,0,00000000000000000000000000000000
277,277,0,1,1,c692519ec692519fc69251a0c69251a1,0,1,0,1,0,0,00000000000000000000000000000000
278,278,0,1,1,c692519fc69251a0c69251a1c69251a2,0,1,0,1,0,0,00000000000000000000000000000000
279,279,0,1,1,c69251a0c69251a1c69251a2c69251a3,0,1,0,1,0,0,00000000000000000000000000000000
280,280,0,1,1,c69251a1c69251a2c69251a3c69251a4,0,1,0,1,0,0,00000000000000000000000000000000
281,281,0,1,1,c69251a2c69251a3c69251a4c69251a5,0,1,0,1,0,0,00000000000000000000000000000000
282,282,0,1,1,c69251a3c69251a4c69251a5c69251a6,0,1,0,1,0,0,00000000000000000000000000000000
283,283,0,1,1,c69251a4c69251a5c69251a6c69251a7,0,1,0,1,0,0,00000000000000000000000000000000
284,284,0,1,1,c69251a5c69251a6c69251a7c69251a8,0,1,0,1,0,0,00000000000000000000000000000000
285,285,0,1,1,c69251a6c69251a7c69251a8c69251a9,0,1,0,1,0,0,00000000000000000000000000000000
286,286,0,1,1,c69251a7c69251a8c69251a9c69251aa,0,1,0,1,0,0,00000000000000000000000000000000
287,287,0,1,1,c69251a8c69251a9c69251aac69251ab,0,1,0,1,0,0,00000000000000000000000000000000
288,288,0,1,1,c69251a9c69251aac69251abc69251ac,0,1,0,1,0,0,00000000000000000000000000000000
289,289,0,1,1,c69251aac69251abc69251acc69251ad,0,1,0,1,0,0,00000000000000000000000000000000
290,290,0,1,1,c69251abc69251acc69251adc69251ae,0,1,0,1,0,0,00000000000000000000000000000000
291,291,0,1,1,c69251acc69251adc69251aec69251af,0,1,0,1,0,0,00000000000000000000000000000000
292,292,0,0,1,c69251adc69251aec69251afc69251b0,0,1,0,1,0,0,00000000000000000000000000000000
293,293,0,0,1,c69251aec69251afc69251b0c69251b1,0,1,0,1,0,0,00000000000000000000000000000000
294,294,0,0,1,c69251afc69251b0c69251b1c69251b2,0,1,0,1,0,0,00000000000000000000000000000000
295,295,0,0,1,c69251b0c69251b1c69251b2c69251b3,0,1,0,1,0,0,00000000000000000000000000000000
296,296,0,0,1,c69251b1c69251b2c69251b3c69251b4,0,1,0,1,0,0,00000000000000000000000000000000
297,297,0,0,1,c69251b2c69251b3c69251b4c69251b5,0,1,0,1,0,0,00000000000000000000000000000000
298,298,0,0,1,c69251b3c69251b4c69251b5c69251b6,0,1,0,1,0,0,00000000000000000000000000000000
299,299,0,0,1,c69251b4c69251b5c69251b6c69251b7,0,1,0,1,0,0,00000000000000000000000000000000
300,300,0,0,1,c69251b5c69251b6c69251b7c69251b8,0,1,0,1,0,0,00000000000000000000000000000000
301,301,0,0,1,c69251b6c69251b7c69251b8c69251b9,0,1,0,1,0,0,00000000000000000000000000000000
302,302,0,0,1,c69251b7c69251b8c69251b9c69251ba,0,1,0,1,0,0,00000000000000000000000000000000
303,303,0,0,1,c69251b8c69251b9c69251bac69251bb,0,1,0,1,0,0,00000000000000000000000000000000
304,304,0,0,1,c69251b9c69251bac69251bbc69251bc,0,1,0,1,0,0,00000000000000000000000000000000
305,305,0,0,1,c69251bac69251bbc69251bcc69251bd,0,1,0,1,0,0,00000000000000000000000000000000
306,306,0,0,1,c69251bbc69251bcc69251bdc69251be,0,1,0,1,0,0,00000000000000000000000000000000
307,307,0,0,1,c69251bcc69251bdc69251bec69251bf,0,1,0,1,0,0,00000000000000000000000000000000
308,308,0,0,1,c69251bdc69251bec69251bfc69251c0,0,1,0,1,0,0,00000000000000000000000000000000
309,309,0,0,1,c69251bec69251bfc69251c0c69251c1,0,1,0,1,0,0,00000000000000000000000000000000
310,310,0,0,1,c69251bfc69251c0c69251c1c69251c2,0,1,0,1,0,0,00000000000000000000000000000000
311,311,0,0,1,c69251c0c69251c1c69251c2c69251c3,0,1,0,1,0,0,00000000000000000000000000000000
312,312,0,0,1,c69251c1c69251c2c69251c3c69251c4,0,1,0,1,0,0,00000000000000000000000000000000
313,313,0,0,1,c69251c2c69251c3c69251c4c69251c5,0,1,0,1,0,0,00000000000000000000000000000000
314,314,0,0,1,c69251c3c69251c4c69251c5c69251c6,0,1,0,1,0,0,00000000000000000000000000000000
315,315,0,0,1,c69251c4c69251c5c69251c6c69251c7,0,1,0,1,0,0,00000000000000000000000000000000
316,316,0,0,1,c69251c5c69251c6c69251c7c69251c8,0,1,0,1,0,0,00000000000000000000000000000000
317,317,0,0,1,c69251c6c69251c7c69251c8c69251c9,0,1,0,1,0,0,00000000000000000000000000000000
318,318,0,0,1,c69251c7c69251c8c69251c9c69251ca,0,1,0,1,0,0,00000000000000000000000000000000
319,319,0,0,1,c69251c8c69251c9c69251cac69251cb,0,1,0,1,0,0,00000000000000000000000000000000
320,320,0,0,1,c69251c9c69251cac69251cbc69251cc,0,1,0,1,0,0,00000000000000000000000000000000
321,321,0,0,1,c69251cac69251cbc69251ccc69251cd,0,1,0,1,0,0,00000000000000000000000000000000
322,322,0,0,1,c69251cbc69251ccc69251cdc69251ce,0,1,0,1,0,0,00000000000000000000000000000000
323,323,0,0,1,c69251ccc69251cdc69251cec69251cf,0,1,0,1,0,0,00000000000000000000000000000000
324,324,0,0,1,c69251cdc69251cec69251cfc69251d0,0,1,0,1,0,0,00000000000000000000000000000000
325,325,0,0,1,c69251cec69251cfc69251d0c69251d1,0,1,0,1,0,0,00000000000000000000000000000000
326,326,0,0,1,c69251cfc69251d0c69251d1c69251d2,0,1,0,1,0,0,00000000000000000000000000000000
327,327,0,0,1,c69251d0c69251d1c69251d2c69251d3,0,1,0,1,0,0,00000000000000000000000000000000
328,328,0,0,1,c69251d1c69251d2c69251d3c69251d4,0,1,0,1,0,0,00000000000000000000000000000000
329,329,0,0,1,c69251d2c69251d3c69251d4c69251d5,0,1,0,1,0,0,00000000000000000000000000000000
330,330,0,0,1,c69251d3c69251d4c69251d5c69251d6,0,1,0,1,0,0,00000000000000000000000000000000
331,331,0,0,1,c69251d4c69251d5c69251d6c69251d7,0,1,0,1,0,0,00000000000000000000000000000000
332,332,0,0,1,c69251d5c69251d6c69251d7c69251d8,0,1,0,1,0,0,00000000000000000000000000000000
333,333,0,0,1,c69251d6c69251d7c69251d8c69251d9,0,1,0,1,0,0,00000000000000000000000000000000
334,334,0,0,1,c69251d7c69251d8c69251d9c69251da,0,1,0,1,0,0,00000000000000000000000000000000
335,335,0,0,1,c69251d8c69251d9c69251dac69251db,0,1,0,1,0,0,00000000000000000000000000000000
336,336,0,0,1,c69251d9c69251dac69251dbc69251dc,0,1,0,1,0,0,00000000000000000000000000000000
337,337,0,0,1,c69251dac69251dbc69251dcc69251dd,0,1,0,1,0,0,00000000000000000000000000000000
338,338,0,0,1,c69251dbc69251dcc69251ddc69251de,0,1,0,1,0,0,00000000000000000000000000000000
339,339,0,0,1,c69251dcc69251ddc69251dec69251df,0,1,0,1,0,0,00000000000000000000000000000000
340,340,0,0,1,c69251ddc69251dec69251dfc69251e0,0,1,0,1,0,0,00000000000000000000000000000000
341,341,0,0,1,c69251dec69251dfc69251e0c69251e1,0,1,0,1,0,0,00000000000000000000000000000000
342,342,0,0,1,c69251dfc69251e0c69251e1c69251e2,0,1,0,1,0,0,00000000000000000000000000000000
343,343,0,0,1,c69251e0c69251e1c69251e2c69251e3,0,1,0,1,0,0,00000000000000000000000000000000
344,344,0,0,1,c69251e1c69251e2c69251e3c69251e4,0,1,0,1,0,0,00000000000000000000000000000000
345,345,0,0,1,c69251e2c69251e3c69251e4c69251e5,0,1,0,1,0,0,00000000000000000000000000000000
346,346,0,0,1,c69251e3c69251e4c69251e5c69251e6,0,1,0,1,0,0,00000000000000000000000000000000
347,347,0,0,1,c69251e4c69251e5c69251e6c69251e7,0,1,0,1,0,0,00000000000000000000000000000000
348,348,0,0,1,c69251e5c69251e6c69251e7c69251e8,0,1,0,1,0,0,00000000000000000000000000000000
349,349,0,0,1,c69251e6c69251e7c69251e8c69251e9,0,1,0,1,0,0,00000000000000000000000000000000
350,350,0,0,1,c69251e7c69251e8c69251e9c69251ea,0,1,0,1,0,0,00000000000000000000000000000000
351,351,0,0,1,c69251e8c69251e9c69251eac69251eb,0,1,0,1,0,0,00000000000000000000000000000000
352,352,0,0,1,c69251e9c69251eac69251ebc69251ec,0,1,0,1,0,0,00000000000000000000000000000000
353,353,0,0,1,c69251eac69251ebc69251ecc69251ed,0,1,0,1,0,0,00000000000000000000000000000000
354,354,0,0,1,c69251ebc69251ecc69251edc69251ee,0,1,0,1,0,0,00000000000000000000000000000000
355,355,0,0,1,c69251ecc69251edc69251eec69251ef,0,1,0,1,0,0,00000000000000000000000000000000
356,356,0,1,1,c69251edc69251eec69251efc69251f0,0,1,0,1,0,0,00000000000000000000000000000000
357,357,0,1,1,c69251eec69251efc69251f0c69251f1,0,1,0,1,0,0,00000000000000000000000000000000
358,358,0,1,1,c69251efc69251f0c69251f1c69251f2,0,1,0,1,0,0,00000000000000000000000000000000
359,359,0,1,1,c69251f0c69251f1c69251f2c69251f3,0,1,0,1,0,0,00000000000000000000000000000000
360,360,0,1,1,c69251f1c69251f2c69251f3c69251f4,0,1,0,1,0,0,00000000000000000000000000000000
361,361,0,1,1,c69251f2c69251f3c69251f4c69251f5,0,1,0,1,0,0,00000000000000000000000000000000
362,362,0,1,1,c69251f3c69251f4c69251f5c69251f6,0,1,0,1,0,0,00000000000000000000000000000000
363,363,0,1,1,c69251f4c69251f5c69251f6c69251f7,0,1,0,1,0,0,00000000000000000000000000000000
364,364,0,1,1,c69251f5c69251f6c69251f7c69251f8,0,1,0,1,0,0,00000000000000000000000000000000
365,365,0,1,1,c69251f6c69251f7c69251f8c69251f9,0,1,0,1,0,0,00000000000000000000000000000000
366,366,0,1,1,c69251f7c69251f8c69251f9c69251fa,0,1,0,1,0,0,00000000000000000000000000000000
367,367,0,1,1,c69251f8c69251f9c69251fac69251fb,0,1,0,1,0,0,00000000000000000000000000000000
368,368,0,1,1,c69251f9c69251fac69251fbc69251fc,0,1,0,1,0,0,00000000000000000000000000000000
369,369,0,1,1,c69251fac69251fbc69251fcc69251fd,0,1,0,1,0,0,00000000000000000000000000000000
370,370,0,1,1,c69251fbc69251fcc69251fdc69251fe,0,1,0,1,0,0,00000000000000000000000000000000
371,371,0,1,1,c69251fcc69251fdc69251fec69251ff,0,1,0,1,0,0,00000000000000000000000000000000
372,372,0,1,1,c69251fdc69251fec69251ffc6925200,0,1,0,1,0,0,00000000000000000000000000000000
373,373,0,1,1,c69251fec69251ffc6925200c6925201,0,1,0,1,0,0,00000000000000000000000000000000
374,374,0,1,1,c69251ffc6925200c6925201c6925202,0,1,0,1,0,0,00000000000000000000000000000000
375,375,0,1,1,c6925200c6925201c6925202c6925203,0,1,0,1,0,0,00000000000000000000000000000000
376,376,0,1,1,c6925201c6925202c6925203c6925204,0,1,0,1,0,0,00000000000000000000000000000000
377,377,0,1,1,c6925202c6925203c6925204c6925205,0,1,0,1,0,0,00000000000000000000000000000000
378,378,0,1,1,c6925203c6925204c6925205c6925206,0,1,0,1,0,0,00000000000000000000000000000000
379,379,0,1,1,c6925204c6925205c6925206c6925207,0,1,0,1,0,0,00000000000000000000000000000000
380,380,0,1,1,c6925205c6925206c6925207c6925208,0,1,0,1,0,0,00000000000000000000000000000000
381,381,0,1,1,c6925206c6925207c6925208c6925209,0,1,0,1,0,0,00000000000000000000000000000000
382,382,0,1,1,c6925207c6925208c6925209c692520a,0,1,0,1,0,0,00000000000000000000000000000000
383,383,0,1,1,c6925208c6925209c692520ac692520b,0,1,0,1,0,0,00000000000000000000000000000000
384,384,0,1,1,c6925209c692520ac692520bc692520c,0,1,0,1,0,0,00000000000000000000000000000000
385,385,0,1,1,c692520ac692520bc692520cc692520d,0,1,0,1,0,0,00000000000000000000000000000000
386,386,0,1,1,c692520bc692520cc692520dc692520e,0,1,0,1,0,0,00000000000000000000000000000000
387,387,0,1,1,c692520cc692520dc692520ec692520f,0,1,0,1,0,0,00000000000000000000000000000000
388,388,0,1,1,c692520dc692520ec692520fc6925210,0,1,0,1,0,0,00000000000000000000000000000000
389,389,0,1,1,c692520ec692520fc6925210c6925211,0,1,0,1,0,0,00000000000000000000000000000000
390,390,0,1,1,c692520fc6925210c6925211c6925212,0,1,0,1,0,0,00000000000000000000000000000000
391,391,0,1,1,c6925210c6925211c6925212c6925213,0,1,0,1,0,0,00000000000000000000000000000000
392,392,0,1,1,c6925211c6925212c6925213c6925214,0,1,0,1,0,0,00000000000000000000000000000000
393,393,0,1,1,c6925212c6925213c6925214c6925215,0,1,0,1,0,0,00000000000000000000000000000000
394,394,0,1,1,c6925213c6925214c6925215c6925216,0,1,0,1,0,0,00000000000000000000000000000000
395,395,0,1,1,c6925214c6925215c6925216c6925217,0,1,0,1,0,0,00000000000000000000000000000000
396,396,0,1,1,c6925215c6925216c6925217c6925218,0,1,0,1,0,0,00000000000000000000000000000000
397,397,0,1,1,c6925216c6925217c6925218c6925219,0,1,0,1,0,0,00000000000000000000000000000000
398,398,0,1,1,c6925217c6925218c6925219c692521a,0,1,0,1,0,0,00000000000000000000000000000000
399,399,0,1,1,c6925218c6925219c692521ac692521b,0,1,0,1,0,0,00000000000000000000000000000000
400,400,0,1,1,c6925219c692521ac692521bc692521c,0,1,0,1,0,0,00000000000000000000000000000000
401,401,0,1,1,c692521ac692521bc692521cc692521d,0,1,0,1,0,0,00000000000000000000000000000000
402,402,0,1,1,c692521bc692521cc692521dc692521e,0,1,0,1,0,0,00000000000000000000000000000000
403,403,0,1,1,c692521cc692521dc692521ec692521f,0,1,0,1,0,0,00000000000000000000000000000000
404,404,0,1,1,c692521dc692521ec692521fc6925220,0,1,0,1,0,0,00000000000000000000000000000000
405,405,0,1,1,c692521ec692521fc6925220c6925221,0,1,0,1,0,0,00000000000000000000000000000000
406,406,0,1,1,c692521fc6925220c6925221c6925222,0,1,0,1,0,0,00000000000000000000000000000000
407,407,0,1,1,c6925220c6925221c6925222c6925223,0,1,0,1,0,0,00000000000000000000000000000000
408,408,0,1,1,c6925221c6925222c6925223c6925224,0,1,0,1,0,0,00000000000000000000000000000000
409,409,0,1,1,c6925222c6925223c6925224c6925225,0,1,0,1,0,0,00000000000000000000000000000000
410,410,0,1,1,c6925223c6925224c6925225c6925226,0,1,0,1,0,0,00000000000000000000000000000000
411,411,0,1,1,c6925224c6925225c6925226c6925227,0,1,0,1,0,0,00000000000000000000000000000000
412,412,0,1,1,c6925225c6925226c6925227c6925228,0,1,0,1,0,0,00000000000000000000000000000000
413,413,0,1,1,c6925226c6925227c6925228c6925229,0,1,0,1,0,0,00000000000000000000000000000000
414,414,0,1,1,c6925227c6925228c6925229c692522a,0,1,0,1,0,0,00000000000000000000000000000000
415,415,0,1,1,c6925228c6925229c692522ac692522b,0,1,0,1,0,0,00000000000000000000000000000000
416,416,0,1,1,c6925229c692522ac692522bc692522c,0,1,0,1,0,0,00000000000000000000000000000000
417,417,0,1,1,c692522ac692522bc692522cc692522d,0,1,0,1,0,0,00000000000000000000000000000000
418,418,0,1,1,c692522bc692522cc692522dc692522e,0,1,0,1,0,0,00000000000000000000000000000000
419,419,0,1,1,c692522cc692522dc692522ec692522f,0,1,0,1,0,0,00000000000000000000000000000000
420,420,0,0,1,c692522dc692522ec692522fc6925230,0,1,0,1,0,0,00000000000000000000000000000000
421,421,0,0,1,c692522ec692522fc6925230c6925231,0,1,0,1,0,0,00000000000000000000000000000000
422,422,0,0,1,c692522fc6925230c6925231c6925232,0,1,0,1,0,0,00000000000000000000000000000000
423,423,0,0,1,c6925230c6925231c6925232c6925233,0,1,0,1,0,0,00000000000000000000000000000000
424,424,0,0,1,c6925231c6925232c6925233c6925234,0,1,0,1,0,0,00000000000000000000000000000000
425,425,0,0,1,c6925232c6925233c6925234c6925235,0,1,0,1,0,0,00000000000000000000000000000000
426,426,0,0,1,c6925233c6925234c6925235c6925236,0,1,0,1,0,0,00000000000000000000000000000000
427,427,0,0,1,c6925234c6925235c6925236c6925237,0,1,0,1,0,0,00000000000000000000000000000000
428,428,0,0,1,c6925235c6925236c6925237c6925238,0,1,0,1,0,0,00000000000000000000000000000000
429,429,0,0,1,c6925236c6925237c6925238c6925239,0,1,0,1,0,0,00000000000000000000000000000000
430,430,0,0,1,c6925237c6925238c6925239c692523a,0,1,0,1,0,0,00000000000000000000000000000000
431,431,0,0,1,c6925238c6925239c692523ac692523b,0,1,0,1,0,0,00000000000000000000000000000000
432,432,0,0,1,c6925239c692523ac692523bc692523c,0,1,0,1,0,0,00000000000000000000000000000000
433,433,0,0,1,c692523ac692523bc692523cc692523d,0,1,0,1,0,0,00000000000000000000000000000000
434,434,0,0,1,c692523bc692523cc692523dc692523e,0,1,0,1,0,0,00000000000000000000000000000000
435,435,0,0,1,c692523cc692523dc692523ec692523f,0,1,0,1,0,0,00000000000000000000000000000000
436,436,0,0,1,c692523dc692523ec692523fc6925240,0,1,0,1,0,0,00000000000000000000000000000000
437,437,0,0,1,c692523ec692523fc6925240c6925241,0,1,0,1,0,0,00000000000000000000000000000000
438,438,0,0,1,c692523fc6925240c6925241c6925242,0,1,0,1,0,0,00000000000000000000000000000000
439,439,0,0,1,c6925240c6925241c6925242c6925243,0,1,0,1,0,0,00000000000000000000000000000000
440,440,0,0,1,c6925241c6925242c6925243c6925244,0,1,0,1,0,0,00000000000000000000000000000000
441,441,0,0,1,c6925242c6925243c6925244c6925245,0,1,0,1,0,0,00000000000000000000000000000000
442,442,0,0,1,c6925243c6925244c6925245c6925246,0,1,0,1,0,0,00000000000000000000000000000000
443,443,0,0,1,c6925244c6925245c6925246c6925247,0,1,0,1,0,0,00000000000000000000000000000000
444,444,0,0,1,c6925245c6925246c6925247c6925248,0,1,0,1,0,0,00000000000000000000000000000000
445,445,0,0,1,c6925246c6925247c6925248c6925249,0,1,0,1,0,0,00000000000000000000000000000000
446,446,0,0,1,c6925247c6925248c6925249c692524a,0,1,0,1,0,0,00000000000000000000000000000000
447,447,0,0,1,c6925248c6925249c692524ac692524b,0,1,0,1,0,0,00000000000000000000000000000000
448,448,0,0,1,c6925249c692524ac692524bc692524c,0,1,0,1,0,0,00000000000000000000000000000000
449,449,0,0,1,c692524ac692524bc692524cc692524d,0,1,0,1,0,0,00000000000000000000000000000000
450,450,0,0,1,c692524bc692524cc692524dc692524e,0,1,0,1,0,0,00000000000000000000000000000000
451,451,0,0,1,c692524cc692524dc692524ec692524f,0,1,0,1,0,0,00000000000000000000000000000000
452,452,0,0,1,c692524dc692524ec692524fc6925250,0,1,0,1,0,0,00000000000000000000000000000000
453,453,0,0,1,c692524ec692524fc6925250c6925251,0,1,0,1,0,0,00000000000000000000000000000000
454,454,0,0,1,c692524fc6925250c6925251c6925252,0,1,0,1,0,0,00000000000000000000000000000000
455,455,0,0,1,c6925250c6925251c6925252c6925253,0,1,0,1,0,0,00000000000000000000000000000000
456,456,0,0,1,c6925251c6925252c6925253c6925254,0,1,0,1,0,0,00000000000000000000000000000000
457,457,0,0,1,c6925252c6925253c6925254c6925255,0,1,0,1,0,0,00000000000000000000000000000000
458,458,0,0,1,c6925253c6925254c6925255c6925256,0,1,0,1,0,0,00000000000000000000000000000000
459,459,0,0,1,c6925254c6925255c6925256c6925257,0,1,0,1,0,0,00000000000000000000000000000000
460,460,0,0,1,c6925255c6925256c6925257c6925258,0,1,0,1,0,0,00000000000000000000000000000000
461,461,0,0,1,c6925256c6925257c6925258c6925259,0,1,0,1,0,0,00000000000000000000000000000000
462,462,0,0,1,c6925257c6925258c6925259c692525a,0,1,0,1,0,0,00000000000000000000000000000000
463,463,0,0,1,c6925258c6925259c692525ac692525b,0,1,0,1,0,0,00000000000000000000000000000000
464,464,0,0,1,c6925259c692525ac692525bc692525c,0,1,0,1,0,0,00000000000000000000000000000000
465,465,0,0,1,c692525ac692525bc692525cc692525d,0,1,0,1,0,0,00000000000000000000000000000000
466,466,0,0,1,c692525bc692525cc692525dc692525e,0,1,0,1,0,0,00000000000000000000000000000000
467,467,0,0,1,c692525cc692525dc692525ec692525f,0,1,0,1,0,0,00000000000000000000000000000000
468,468,0,0,1,c692525dc692525ec692525fc6925260,0,1,0,1,0,0,00000000000000000000000000000000
469,469,0,0,1,c692525ec692525fc6925260c6925261,0,1,0,1,0,0,00000000000000000000000000000000
470,470,0,0,1,c692525fc6925260c6925261c6925262,0,1,0,1,0,0,00000000000000000000000000000000
471,471,0,0,1,c6925260c6925261c6925262c6925263,0,1,0,1,0,0,00000000000000000000000000000000
472,472,0,0,1,c6925261c6925262c6925263c6925264,0,1,0,1,0,0,00000000000000000000000000000000
473,473,0,0,1,c6925262c6925263c6925264c6925265,0,1,0,1,0,0,00000000000000000000000000000000
474,474,0,0,1,c6925263c6925264c6925265c6925266,0,1,0,1,0,0,00000000000000000000000000000000
475,475,0,0,1,c6925264c6925265c6925266c6925267,0,1,0,1,0,0,00000000000000000000000000000000
476,476,0,0,1,c6925265c6925266c6925267c6925268,0,1,0,1,0,0,00000000000000000000000000000000
477,477,0,0,1,c6925266c6925267c6925268c6925269,0,1,0,1,0,0,00000000000000000000000000000000
478,478,0,0,1,c6925267c6925268c6925269c692526a,0,1,0,1,0,0,00000000000000000000000000000000
479,479,0,0,1,c6925268c6925269c692526ac692526b,0,1,0,1,0,0,00000000000000000000000000000000
480,480,0,0,1,c6925269c692526ac692526bc692526c,0,1,0,1,0,0,00000000000000000000000000000000
481,481,0,0,1,c692526ac692526bc692526cc692526d,0,1,0,1,0,0,00000000000000000000000000000000
482,482,0,0,1,c692526bc692526cc692526dc692526e,0,1,0,1,0,0,00000000000000000000000000000000
483,483,0,0,1,c692526cc692526dc692526ec692526f,0,1,0,1,0,0,00000000000000000000000000000000
484,484,0,1,1,c692526dc692526ec692526fc6925270,0,1,0,1,0,0,00000000000000000000000000000000
485,485,0,1,1,c692526ec692526fc6925270c6925271,0,1,0,1,0,0,00000000000000000000000000000000
486,486,0,1,1,c692526fc6925270c6925271c6925272,0,1,0,1,0,0,00000000000000000000000000000000
487,487,0,1,1,c6925270c6925271c6925272c6925273,0,1,0,1,0,0,00000000000000000000000000000000
488,488,0,1,1,c6925271c6925272c6925273c6925274,0,1,0,1,0,0,00000000000000000000000000000000
489,489,0,1,1,c6925272c6925273c6925274c6925275,0,1,0,1,0,0,00000000000000000000000000000000
490,490,0,1,1,c6925273c6925274c6925275c6925276,0,1,0,1,0,0,00000000000000000000000000000000
491,491,0,1,1,c6925274c6925275c6925276c6925277,0,1,0,1,0,0,00000000000000000000000000000000
492,492,0,1,1,c6925275c6925276c6925277c6925278,0,1,0,1,0,0,00000000000000000000000000000000
493,493,0,1,1,c6925276c6925277c6925278c6925279,0,1,0,1,0,0,00000000000000000000000000000000
494,494,0,1,1,c6925277c6925278c6925279c692527a,0,1,0,1,0,0,00000000000000000000000000000000
495,495,0,1,1,c6925278c6925279c692527ac692527b,0,1,0,1,0,0,00000000000000000000000000000000
496,496,0,1,1,c6925279c692527ac692527bc692527c,0,1,0,1,0,0,00000000000000000000000000000000
497,497,0,1,1,c692527ac692527bc692527cc692527d,0,1,0,1,0,0,00000000000000000000000000000000
498,498,0,1,1,c692527bc692527cc692527dc692527e,0,1,0,1,0,0,00000000000000000000000000000000
499,499,0,1,1,c692527cc692527dc692527ec692527f,0,1,0,1,0,0,00000000000000000000000000000000
500,500,0,1,1,c692527dc692527ec692527fc6925280,0,1,0,1,0,0,00000000000000000000000000000000
501,501,0,1,1,c692527ec692527fc6925280c6925281,0,1,0,1,0,0,00000000000000000000000000000000
502,502,0,1,1,c692527fc6925280c6925281c6925282,0,1,0,1,0,0,00000000000000000000000000000000
503,503,0,1,1,c6925280c6925281c6925282c6925283,0,1,0,1,0,0,00000000000000000000000000000000
504,504,0,1,1,c6925281c6925282c6925283c6925284,0,1,0,1,0,0,00000000000000000000000000000000
505,505,0,1,1,c6925282c6925283c6925284c6925285,0,1,0,1,0,0,00000000000000000000000000000000
506,506,0,1,1,c6925283c6925284c6925285c6925286,0,1,0,1,0,0,00000000000000000000000000000000
507,507,0,1,1,c6925284c6925285c6925286c6925287,0,1,0,1,0,0,00000000000000000000000000000000
508,508,0,1,1,c6925285c6925286c6925287c6925288,0,1,0,1,0,0,00000000000000000000000000000000
509,509,0,1,1,c6925286c6925287c6925288c6925289,0,1,0,1,0,0,00000000000000000000000000000000
510,510,0,1,1,c6925287c6925288c6925289c692528a,0,1,0,1,0,0,00000000000000000000000000000000
511,511,0,1,1,c6925288c6925289c692528ac692528b,0,1,0,1,0,0,00000000000000000000000000000000
